community,rent_area,lng,lat,sell_area,r/s
华丽家族汇景天地（公寓）,118.2189279,121.483957,31.204853,83951,710.1316302
华丽家族花园,107.8426736,121.564362,31.229917,94914.3,880.1182019
华二小区(虹口),82.4956693,121.47558,31.3043216,57228.66667,693.7172236
华二小区(闵行),46.84457414,121.4314553,31.00573082,34860.71429,744.1782731
华二小区（虹口）,77.51227646,121.47558,31.3043216,62009.4,799.9945664
华云大楼,119.9906376,121.430631,31.2137,69725,581.0870029
华亭佳苑,25.68233825,121.2910548,31.47965575,23053.21053,897.6289582
华亭公寓,37.74872168,121.191985,31.034306,39981.5,1059.148449
华亭新家三辰苑,36.96224096,121.197198,31.018841,36023.15789,974.5934489
华亭新家百合苑,45.7990375,121.195329,31.019564,37929.71429,828.177105
华亭新家银杏苑,39.86370583,121.199515,31.019553,36640.36842,919.1410497
华亭新苑,41.43889833,121.192411,31.033434,39736.75,958.9239
华亭绿景苑,42.42503269,121.241826,31.041589,39652.75,934.6545537
华亭荣园,40.27392544,121.207462,31.023692,38880.27273,965.3956575
华亭路17号,173.3333333,121.4563099,31.22215517,121708,702.1615385
华伦公寓,43.65946059,121.2802542,31.17758892,37370.14286,855.9460504
华佳花园,111.5256226,121.568109,31.195311,58578,525.2425283
华佳苑,38.87123384,121.6930818,31.20609282,39316,1011.442039
华侨公寓,133.9851888,121.4477159,31.20465502,105611.5,788.2326468
华侨城,164.5094475,121.447569,31.24612,112065,681.207078
华侨城,164.5094475,121.44771,31.246766,112065,681.207078
华侨城苏河湾(公寓),304.3757363,121.487667,31.247921,157832,518.5433042
华侨城苏河湾(别墅),420.2392545,121.487687,31.247993,141935,337.7480768
华侨城苏河湾（公寓）,281.0296031,121.487667,31.247921,150308,534.8475688
华侨新村,63.99953121,121.4584418,31.19271519,68293,1067.085941
华元豪庭,126.7152469,121.522951,31.282149,84719,668.5777923
华光公寓,85.48862405,121.38994,31.193695,58022.14286,678.7118579
华光花园,130.4872894,121.3919644,31.19355628,56198.38095,430.6808826
华利公寓,107.3369743,121.421464,31.185087,58062.16667,540.9335138
华升公寓,74.75996259,121.526231,31.280472,62082.3,830.4217638
华升新苑,86.82717331,121.529107,31.281734,77473.90625,892.2771904
华南公寓,83.33333333,121.446626,31.178686,69412,832.944
华南名苑,86.2250115,121.5114454,31.196177,67466,782.441183
华发四季,97.80820961,121.6306525,31.17992844,74092.66667,757.5301395
华发小区,63.65371542,121.4597953,31.13376188,51927.39024,815.7794074
华唐苑,48.03231744,121.44046,31.108838,45287.4375,942.8534768
华商名邸,129.5061102,121.461697,31.239868,124422,960.7423137
华城丽苑,100.3671488,121.4964053,31.16469651,67425,671.7835548
华城公寓,40.7565572,121.2804873,31.17617763,38646,948.215518
华城秀庭,111.7888097,121.496122,31.1683,68532.83333,613.0562934
华夏东路2895弄,38.30798734,121.7159796,31.20823032,25801,673.5148931
华夏二路201弄,79.68580166,121.690424,31.20088582,42830,537.4859649
华夏小区,108.4093321,121.50017,31.16933,54966.9375,507.0314193
华夏花园,90.83696875,121.681774,31.202383,58909,648.5134941
华夏茗苑(一期),65.58065924,121.3634412,31.15631025,79378.5,1210.394969
华夏茗苑(二期),51.63043478,121.362213,31.157151,66768,1293.190737
华夏金桂苑(公寓),45.56517965,121.6831552,31.2038219,48932.5,1073.901176
华夏金桂苑(别墅),64.20298648,121.681986,31.203751,52174.375,812.6471658
华天小区,51.02308669,121.697081,31.202898,37181.09091,728.7111251
华安公寓（浦东）,47.05882353,121.5666061,31.19555591,58054.5,1233.658125
华宛小区,28.22740288,121.465251,30.914481,25316,896.8589887
华宝花园,59.50888744,121.361636,31.149497,53787.35294,903.8541174
华容小区,98.47782544,121.4562558,31.18629161,78604.875,798.198728
华容苑,77.33333333,121.457592,31.186276,69146.25,894.1325431
华富小区,143.0018261,121.4485994,31.18149409,73850.66667,516.4316338
华尔登广场,208.6652203,121.453973,31.221807,72538.5,347.6310038
华山丽苑,178.0929658,121.437166,31.212257,101919,572.2797615
华山嘉苑,137.5503034,121.439024,31.21123,108932.3333,791.9454239
华山夏都苑,187.7268609,121.437293,31.21396,101988.8571,543.2832396
华山花园,119.7612661,121.44076,31.218441,85610.5,714.8429773
华山花苑,131.560311,121.441888,31.209932,82895.53571,630.095316
华山路693号,263.7972709,121.446562,31.22257082,105177,398.7038973
华山路732号,208.9552239,121.4459804,31.22182366,134268,642.5682857
华山路734号,157.0445845,121.445993,31.221789,99086.5,630.9450295
华山路803弄,145.3711656,121.4460832,31.2213477,104331,717.6870293
华师大一村,113.3204014,121.4152141,31.23065403,72003.84615,635.400557
华师大一村,113.3204014,121.416708,31.231612,72003.84615,635.400557
华师大三村,76.82029968,121.401175,31.23669097,66138.72727,860.9537785
华师大三村,76.82029968,121.400611,31.236614,66138.72727,860.9537785
华师大二村,97.16487611,121.4083,31.237256,68314,703.0729903
华师大二村,97.16487611,121.407631,31.237756,68314,703.0729903
华府188,108.1033761,121.705433,31.18765,77605.75,717.8846099
华府天地,263.8467773,121.480159,31.224551,157927.5,598.5576236
华府天地愉园,73.3626784,121.366116,31.060268,56963,776.4574745
华府天地睿园,231.457099,121.496772,31.213796,144508,624.3403233
华府樟园,160.6514292,121.4193452,31.23309477,98432,612.7054111
华庭雅居,66.65458157,121.204639,31.032018,55395,831.0756544
华延公寓,62.32173345,121.434365,31.266298,52939.25,849.4508587
华建一街坊,66.58944754,121.4455223,31.12675597,51334,770.9029268
华建二街坊,61.43742199,121.4451969,31.12762848,53333.61538,868.0965714
华强公寓,139.7888332,121.4523,31.209614,116791.4,835.4844756
华强景苑,42.85714286,121.2320946,31.24746705,28650.66667,668.5155556
华悦家园,132.0012611,121.418114,31.170924,84070,636.8878546
华敏世纪广场,116.8918824,121.440836,31.223159,82103.05556,702.3845783
华敏大厦,84.21985816,121.492232,31.282194,68314.8,811.1483621
华教大厦,73.62637363,121.4972662,31.21667584,75047,1019.295075
华昌小区,54.71641732,121.690556,31.24482191,34833.25,636.6142322
华星公寓,73.83864545,121.484362,31.274547,66111.4,895.3495774
华晖绿苑,59.44303765,121.542004,31.270038,64682,1088.134163
华晖苑,99.21113794,121.5414369,31.27000458,78851.66667,794.7864353
华景花苑,104.6870945,121.3655543,31.17991008,51296,489.9935399
华景苑,104.4332261,121.5951775,31.34147084,48763.66667,466.9363239
华松小区,79.18494854,121.366543,31.215012,53107.06897,670.6712569
华梅花苑,95.17465769,121.407833,31.160574,58330.03226,612.8735702
华欣家园,66.16918679,121.466229,31.12562,53022.84444,801.3222924
华汇公寓,25.07726508,121.759748,31.052717,28969.4,1155.205718
华江一村,55.79965481,121.347225,31.269769,40576.61538,727.1839857
华江二村,49.3479046,121.4311076,31.00731185,33352,675.8544314
华江大楼,100.3316678,121.4322849,31.23229647,68605.25,683.7846067
华江小区,56.09255686,121.429404,31.00710361,39508.4359,704.343644
华江景城,52.37999317,121.3477745,31.27320048,45750.58621,873.4362766
华江路121弄,58.70776315,121.3486401,31.26057831,36445,620.7867247
华江路18号,44.23603496,121.3520103,31.26403483,45046,1018.310073
华沁家园,71.05541173,121.457363,31.144479,62959.42857,886.0609915
华沙一村,45.99898202,121.7004649,31.19752736,40339.25,876.9596245
华沙二村,66.10124263,121.6984935,31.19704101,41370.72727,625.8691308
华泰大厦,105.1136364,121.4634444,31.20846887,56638,538.8263784
华泽新苑,44.71392788,121.3228262,31.06757529,32741.20833,732.2373561
华泾五村,59.39261776,121.4515672,31.12746217,48170.94286,811.0594325
华泾四村,56.74928797,121.454502,31.125348,45895.21739,808.7364447
华泾绿苑,55.43255494,121.46441,31.122408,53372.46154,962.8360373
华浜二村,58.92009328,121.50598,31.352808,43847.625,744.1879766
华浜新村,70.16471328,121.4994478,31.35579429,44267.4,630.9068751
华浩苑,161.7141189,121.491824,31.213343,69234.2,428.1271202
华润中央公园(浩翔路505弄),68.98896146,121.3215426,31.31986044,52424.66667,759.8993456
华润中央公园(浩翔路508弄),71.24667941,121.3215426,31.31986044,52541.66667,737.4612698
华润中央公园(浩翔路98弄),54.60451237,121.322998,31.319233,54332.5,995.0185002
华润中央公园(浩翔路99弄)(公寓),64.35966737,121.3211605,31.31698786,52055.2,808.8171074
华润中央公园(芳礼路99弄)(公寓),66.64749985,121.318201,31.316341,56548.44444,848.4706039
华润中央公园(陈翔公路1588弄),65.77931519,121.320659,31.316857,51190.6,778.2172838
华润中央公园（浩翔路505弄）,59.7973614,121.3215426,31.31986044,54111,904.9061486
华润中央公园（浩翔路508弄）,59.92205928,121.3215426,31.31986044,55916.66667,933.156626
华润中央公园（浩翔路98弄）,51.92414006,121.322998,31.319233,56401.5,1086.22887
华润中央公园（浩翔路99弄）（公寓）,65.32658018,121.3211605,31.31698786,59436.2,909.8317996
华润中央公园（芳礼路99弄）（公寓）,74.14474048,121.318201,31.316341,62646,844.9149541
华润中央公园（芳礼路99弄）（别墅）,114.6953405,121.3211605,31.31698786,54564,475.729875
华润中央公园（陈翔公路1588弄）,68.76162821,121.320659,31.316857,54803.88889,797.0126699
华润佘山九里,48.67264866,121.266398,31.110797,41530.5,853.2615575
华润外滩九里,208.7719502,121.509832,31.22484,140848.5833,674.6528122
华润置地橡树湾,98.13473456,121.52631,31.343877,84878.39655,864.9169627
华清名苑,109.0991038,121.481009,31.269627,75896,695.6610769
华港小区,165.0443511,121.456187,31.222717,94598,573.167148
华港花园,75.79997918,121.6887724,31.20166089,38838.33333,512.3792084
华滨家园,66.16360955,121.456357,31.146494,63268.52632,956.2435717
华滨家园,66.16360955,121.448956,31.142869,63268.52632,956.2435717
华漕新村,59.99530637,121.3349316,31.23330047,37122.54545,618.7574946
华狮国际公寓,127.9222226,121.447993,31.197152,92728.22222,724.8796993
华理苑,88.12964251,121.426927,31.149744,58721.76923,666.3112156
华生大厦,84.93591225,121.4465269,31.25140383,60566.5,713.0847058
华电公寓,92.94556842,121.485171,31.210717,79084,850.8635898
华盛名门,85.99790264,121.698058,31.199858,40375.18182,469.4903082
华盛大公馆,120.3249439,121.473752,31.240603,99138.66667,823.9244786
华盛大楼,108.4660354,121.467534,31.251198,69405.25,639.8800302
华盛新村,24.67250434,121.7584822,31.05430656,28934.1,1172.726514
华祺苑,101.5661668,121.475441,31.249691,82581.53333,813.0811263
华秀小区,130.3688572,121.429883,31.230397,76409.5,586.1023993
华科东路180弄,39.44685276,121.152551,31.164903,35803.7,907.6440196
华科东路180弄,39.44685276,121.153574,31.164662,35803.7,907.6440196
华科公寓,83.14896755,121.4839816,31.29538728,63490.6,763.5765286
华纺小区,125.41362,121.438021,31.241187,77227.14286,615.7795527
华经大厦,72.39378935,121.4513145,31.26418396,54453,752.1777834
华绮公寓,166.7626074,121.451655,31.209949,100817,604.5539918
华能公寓,76.0101119,121.4880746,31.27944677,51361.25,675.7160161
华能城市花园,65.36902526,121.491561,31.40212038,57341.31579,877.1939855
华能时代花园,96.99978964,121.4952829,31.39528893,52495.25,541.189318
华舟公寓,79.1179478,121.459381,31.261468,64104.5,810.239671
华舟小区,68.36740828,121.459381,31.261468,46937,686.540578
华航小区,108.0286705,121.4269419,31.23115168,71429,661.2041011
华苑大厦,97.76688403,121.439913,31.187952,50236.375,513.8383564
华苑小区,125.5966961,121.4162716,31.22207906,74105.36364,590.0263774
华茂苑,57.02108681,121.7045847,31.20539208,34262,600.8654327
华荣公寓,56.12244898,121.5461113,31.2674303,63057,1123.561091
华莘花园,70.7993351,121.3479384,31.16059428,49330,696.7579559
华菁公寓,93.81896443,121.361385,31.187755,42254.57143,450.3841167
华虹一公寓,81.56795178,121.388066,31.191789,58377.55556,715.6923066
华虹公寓,93.74812604,121.500977,31.275299,73375,782.6823117
华观商住楼,25.71784721,121.769146,31.053095,28050,1090.682271
华谊星城名苑,87.45369798,121.541365,31.267027,77377.75,884.7853412
华贸东滩花园,41.70212766,121.806645,31.473412,28031,672.1719388
华轩大厦,63.52836392,121.375539,31.258582,28307,445.5804975
华进公寓,60.78960352,121.4895036,31.30833717,52517,863.9141721
华通大厦,89.89720485,121.45271,31.24160661,68801,765.3296909
华邦佳苑,57.22602379,121.7192076,31.20837633,39048,682.3469012
华都公寓,74.27262887,121.372472,31.189303,59018.75,794.6231458
华钜御庭(一期),34.28068792,121.7835372,31.06009248,36444,1063.105854
华钜御庭(三期)(公寓),25.1050268,121.780737,31.06257955,37060.66667,1476.224939
华钜御庭(二期)(公寓),34.1885139,121.7801338,31.06203492,38156.5,1116.061965
华钜御庭（一期）,37.74457986,121.7835372,31.06009248,41741,1105.880636
华钜御庭（二期）（公寓）,35.12069999,121.7801338,31.06203492,42738.14286,1216.893253
华银坊,36.36692957,121.398609,31.029764,34018.68085,935.4290079
华银苑,46.97499066,121.4066313,31.07331733,37212.25,792.1715253
华阳公寓,50.67567568,121.427362,31.231286,81560,1609.450667
华阳苑,77.82380472,121.560857,31.245692,75510.75,970.2783135
华阳路172弄,117.9466674,121.4290586,31.22913472,80282,680.6635727
华阳路223号,131.4285714,121.4296087,31.22901522,81232,618.0695652
华阳路224弄,174.5217276,121.4294407,31.22874402,59975,343.6534856
华阳路298弄,131.5709787,121.430177,31.22811711,78690.5,598.0840212
华阳路60号,99.90812021,121.427787,31.23028109,71667,717.3290805
华阳路66弄,93.0982338,121.4278101,31.23028753,74546,800.7241057
华阴小区,88.54722688,121.452616,31.267636,54873.9375,619.7137892
华阴路107号,282.0512821,121.4512639,31.26686977,58525,207.4977273
华阴路152弄,68.7413432,121.450953,31.266487,50817.5,739.2567214
华阴路292号,102.3731588,121.4479426,31.26524526,58306,569.5438209
华阴路97号,100,121.4520594,31.26721815,53071.66667,530.7166667
华阴路99号,91.01811568,121.4520254,31.26717434,69325,761.6615602
华陇建中小区,84.695634,121.6170315,31.20512054,55441.11111,654.5923148
华院住宅小区,167.9620762,121.423549,31.229773,94933,565.2049686
华飞公寓,95.0589146,121.5253514,31.2299897,72543,763.137264
华馨公寓,91.13070643,121.457714,31.140836,72700,797.7552556
华馨小区,125.1344997,121.426932,31.230549,73153.66667,584.6003046
华馨苑(公寓),99.62132327,121.43735,31.366602,37442.33333,375.8465769
华馨苑(别墅),69.89806624,121.4331865,31.37062413,65304,934.2747735
华馨苑（公寓）,69.58377404,121.43735,31.366602,34106,490.1430035
华骥苑,31.11280415,121.1382709,31.15048204,30664.20513,985.5815305
华高一村,86.05205889,121.6192976,31.28720279,48336.6087,561.7135641
华高二村,82.06048344,121.623003,31.286956,49708.39583,605.7531439
华高庭园,55.28109139,121.6178474,31.2880368,52741.5,954.060397
华高新苑,77.50860612,121.61556,31.287204,48671.47368,627.9492836
华高苑,113.8106465,121.612228,31.290302,46131.24138,405.3332688
华鹏花苑,80.40442709,121.41788,31.291577,54905.93333,682.8720174
华鼎广场,74.6715391,121.4385783,31.18608785,73119,979.2084224
华龙公寓(徐汇),145.8464554,121.452786,31.209766,115723.3333,793.460033
华龙公寓(曙光新村),25.26442372,121.485411,30.922401,29040.77778,1149.473192
华龙公寓（徐汇）,138.6552156,121.452786,31.209766,102381,738.3854949
华龙别墅,65.14665661,121.479666,30.937714,39910,612.6177778
华龙新苑小区,107.2519156,121.463084,31.18044641,71161.07143,663.4946428
协友公寓,78.92107818,121.5217526,31.31022633,67883.44444,860.1433991
协合花苑,106.0139349,121.372809,31.228415,64232,605.8826141
协和大厦,138.9702884,121.464014,31.265904,71814.6,516.762258
协和小区(协和路699弄),73.28237766,121.362179,31.22113,68459,934.1809339
协和小区(延安西路1289弄),98.50543478,121.433094,31.216974,69357.5,704.0982069
协和海琴花园,40.1541333,121.284905,31.091037,29890.26471,744.3882422
协和苑,80.22604389,121.3636786,31.21233053,64143.5,799.5346261
协昌小区,96.61913754,121.45119,31.185903,79406.10526,821.8465543
协虹苑,82.82178129,121.3656948,31.20846487,56390,680.8595411
协诚中心大厦,66.66666667,121.4652717,31.26169251,59252,888.78
协通公寓,28.01888957,121.160815,31.301086,29460.30769,1051.444513
卓悦居,148.1164773,121.464013,31.250366,97268.54286,656.7030531
卓越世纪中心(奉贤),37.66941694,121.496476,30.917494,36642,972.7254355
卓越世纪中心（奉贤）,43.36474444,121.496476,30.917494,24137,556.6042256
南中新村,32.40740741,121.4644869,30.91857217,26331.4,812.5117714
南丹公寓,84.51678203,121.438593,31.196036,99121,1172.796664
南丹小区,137.7474885,121.436662,31.197546,114332.75,830.0169478
南丹路128弄,111.8285062,121.4390177,31.19524052,119568.25,1069.21083
南二街坊,68.82949136,121.6045308,31.26009633,60251,875.3660503
南二街坊,68.82949136,121.604701,31.26093,60251,875.3660503
南交小区,157.7811118,121.4353615,31.19695946,94723,600.3443563
南京西路995弄,175.1859851,121.4647362,31.23525485,107992,616.4420055
