Z,长度,cy_count,人均消费_,data_point,r/s_均值,rent_area_,sell_area_,lng,lat
360,796.3192127,,,,,,,366590,3415011
272,0,,,,,,,367590,3415011
115,1079.873068,,,,,,,368590,3415011
445,261.7399891,,,,,,,369590,3415011
479,0,,,,,,,370590,3415011
133,0,,,,,,,371590,3415011
346,1355.286767,,,,,,,372590,3415011
265,4262.978859,,,,,,,373590,3415011
134,4681.21014,,,,,,,374590,3415011
260,4694.993154,,,,,,,375590,3415011
447,5709.531808,,,,,,,376590,3415011
454,2885.923617,,,,,,,377590,3415011
103,3143.641807,,,,,,,378590,3415011
215,0,,,,,,,379590,3415011
131,1793.126271,,,,,,,380590,3415011
239,2670.304019,,,,,,,381590,3415011
155,0,,,,,,,382590,3415011
90,252.2904123,,,,,,,383590,3415011
59,3330.048863,,,,,,,384590,3415011
10,3765.529035,1,0,,,,,385590,3415011
128,1248.106382,,,,,,,386590,3415011
107,1329.917128,,,,,,,387590,3415011
6032,951.2271218,,,,,,,388590,3415011
519,7590.383766,23,150,,,,,389590,3415011
0,1916.357809,1,0,,,,,390590,3415011
0,842.5301993,,,,,,,391590,3415011
1485,4573.689377,,,,,,,392590,3415011
40,7053.57875,,,,,,,393590,3415011
0,4249.629759,,,,,,,394590,3415011
0,1108.003688,,,,,,,395590,3415011
0,1578.079975,,,,,,,396590,3415011
0,1403.928053,,,,,,,397590,3415011
0,228.0946436,,,,,,,398590,3415011
365,1026.310791,,,,,,,309590,3416011
365,1651.036523,,,,,,,310590,3416011
365,345.5851151,,,,,,,311590,3416011
365,1943.341307,,,,,,,312590,3416011
345,1233.568066,,,,,,,313590,3416011
365,42.35187609,,,,,,,314590,3416011
332,1054.525016,,,,,,,315590,3416011
94,2477.197679,,,,,,,316590,3416011
402,5203.314119,1,0,,,,,317590,3416011
348,2083.074414,,,,,,,318590,3416011
283,904.4682408,,,,,,,319590,3416011
359,180.0196333,,,,,,,320590,3416011
353,1333.658382,,,,,,,321590,3416011
315,1185.292456,,,,,,,322590,3416011
328,680.8581476,,,,,,,323590,3416011
325,1139.067891,,,,,,,324590,3416011
365,1694.860902,,,,,,,325590,3416011
365,1885.226303,,,,,,,326590,3416011
365,3180.194751,,,,,,,327590,3416011
365,2165.986319,,,,,,,328590,3416011
365,2821.839806,,,,,,,329590,3416011
365,1993.053328,,,,,,,330590,3416011
365,1482.124561,,,,,,,331590,3416011
365,563.7402485,,,,,,,332590,3416011
323,486.3045453,,,,,,,333590,3416011
365,270.1397396,,,,,,,334590,3416011
365,929.0040465,,,,,,,335590,3416011
365,1722.309384,,,,,,,336590,3416011
365,568.1856635,,,,,,,337590,3416011
332,3176.882626,,,,,,,338590,3416011
246,2093.333411,,,,,,,339590,3416011
31,3214.215515,,,,,,,340590,3416011
359,2104.290034,,,,,,,341590,3416011
365,3401.162739,,,,,,,342590,3416011
359,1722.067196,,,,,,,343590,3416011
476,514.9794466,,,,,,,344590,3416011
488,718.479943,,,,,,,345590,3416011
488,804.0225891,,,,,,,346590,3416011
488,1871.224512,,,,,,,347590,3416011
488,211.6428745,,,,,,,348590,3416011
488,1125.911591,,,,,,,349590,3416011
488,868.0911636,,,,,,,350590,3416011
488,2853.610709,,,,,,,351590,3416011
488,2667.297784,1,0,,,,,352590,3416011
469,1368.304534,,,,,,,353590,3416011
488,2951.764538,,,,,,,354590,3416011
488,1152.596693,,,,,,,355590,3416011
488,1167.088402,,,,,,,356590,3416011
431,896.7125758,,,,,,,357590,3416011
408,1988.69769,,,,,,,358590,3416011
473,2194.553306,,,,,,,359590,3416011
321,2594.883215,,,,,,,360590,3416011
241,1652.916602,,,,,,,361590,3416011
241,2512.041527,,,3,867.6440828,21.2291624,18419.35714,362590,3416011
406,82.30480833,,,2,777.2646,23.80952381,18506.3,363590,3416011
470,0,,,,,,,364590,3416011
395,56.64136015,,,,,,,365590,3416011
385,809.3031421,,,,,,,366590,3416011
488,465.7912035,,,,,,,367590,3416011
483,948.4190986,,,,,,,368590,3416011
282,2420.133677,,,,,,,369590,3416011
454,698.8956868,,,1,727.2,20,14544,370590,3416011
197,0,,,,,,,371590,3416011
487,309.7580239,,,,,,,372590,3416011
319,1446.829082,,,,,,,373590,3416011
404,1305.745083,,,,,,,374590,3416011
488,3437.156486,,,,,,,375590,3416011
488,837.6601951,,,,,,,376590,3416011
458,1093.854713,,,,,,,377590,3416011
448,1787.013912,,,,,,,378590,3416011
488,0,,,,,,,379590,3416011
488,370.3465642,,,,,,,380590,3416011
203,129.7108205,,,,,,,381590,3416011
216,69.81902598,,,,,,,382590,3416011
203,120.707872,,,,,,,383590,3416011
116,766.935283,,,,,,,384590,3416011
186,4989.728981,,,,,,,385590,3416011
153,3154.28678,3,0,,,,,386590,3416011
239,3000.29762,,,,,,,387590,3416011
4648,1090.500284,,,,,,,388590,3416011
4228,4671.738204,1,10,,,,,389590,3416011
33,3711.024302,2,0,2,907.8410714,21.53846154,19553.5,390590,3416011
684,3161.698311,,,4,1240.950342,16.11997695,20004.09091,391590,3416011
1901,6802.027074,,,,,,,392590,3416011
923,9107.984139,,,,,,,393590,3416011
0,8303.645775,4,48,,,,,394590,3416011
0,4939.45262,1,16,,,,,395590,3416011
0,45.19817315,,,,,,,396590,3416011
0,18.22903013,,,,,,,397590,3416011
0,864.1795693,,,,,,,398590,3416011
0,1092.285755,,,,,,,399590,3416011
0,527.6078945,,,,,,,400590,3416011
365,220.7756926,,,,,,,309590,3417011
365,1173.99938,,,,,,,310590,3417011
365,1358.274072,,,,,,,311590,3417011
365,1237.934697,,,,,,,312590,3417011
324,945.6037497,,,,,,,313590,3417011
220,2652.661518,,,,,,,314590,3417011
309,3786.347049,,,,,,,315590,3417011
271,3110.857882,,,,,,,316590,3417011
294,2923.512703,,,,,,,317590,3417011
365,3054.976231,,,,,,,318590,3417011
330,554.0974663,,,,,,,319590,3417011
337,1881.43326,,,,,,,320590,3417011
330,2687.813761,,,,,,,321590,3417011
330,1002.057705,,,,,,,322590,3417011
365,2645.966342,,,,,,,323590,3417011
321,435.6836713,,,,,,,324590,3417011
365,1323.793876,,,,,,,325590,3417011
444,1272.139087,,,,,,,326590,3417011
370,4343.118573,,,,,,,327590,3417011
365,828.8644462,,,,,,,328590,3417011
365,2987.823064,,,,,,,329590,3417011
364,2165.695359,,,,,,,330590,3417011
324,1290.65081,,,,,,,331590,3417011
365,0,,,,,,,332590,3417011
359,1656.131319,,,,,,,333590,3417011
365,981.4873946,,,,,,,334590,3417011
365,1325.210626,,,,,,,335590,3417011
365,585.5991955,,,,,,,336590,3417011
365,810.1051409,,,,,,,337590,3417011
365,2425.021846,,,,,,,338590,3417011
238,3409.830289,,,,,,,339590,3417011
241,2566.438767,,,,,,,340590,3417011
365,1786.602809,,,,,,,341590,3417011
365,2638.935398,,,,,,,342590,3417011
365,1063.338818,,,,,,,343590,3417011
488,456.8248806,,,,,,,344590,3417011
488,1208.602031,,,,,,,345590,3417011
488,748.3265295,,,,,,,346590,3417011
467,479.752779,,,,,,,347590,3417011
488,956.4328199,,,,,,,348590,3417011
488,1200.300877,,,,,,,349590,3417011
488,1414.257143,,,,,,,350590,3417011
296,1154.569615,,,,,,,351590,3417011
487,412.2482037,,,,,,,352590,3417011
249,424.9429001,,,,,,,353590,3417011
383,5624.793546,,,,,,,354590,3417011
487,934.559256,,,,,,,355590,3417011
487,953.856218,,,,,,,356590,3417011
456,944.7991661,,,,,,,357590,3417011
483,1282.348441,,,,,,,358590,3417011
400,1827.81183,,,,,,,359590,3417011
288,3397.798849,,,1,1033.430646,17.98007246,18581.15789,360590,3417011
415,601.1465048,,,,,,,361590,3417011
156,1899.360725,,,,,,,362590,3417011
177,0,,,,,,,363590,3417011
148,132.000593,,,,,,,364590,3417011
255,257.1868169,,,,,,,365590,3417011
418,727.2382971,,,,,,,366590,3417011
488,0,,,,,,,367590,3417011
374,132.8234131,,,,,,,368590,3417011
443,0,,,,,,,369590,3417011
488,618.2369153,,,,,,,370590,3417011
487,0,,,,,,,371590,3417011
415,376.5380809,,,,,,,372590,3417011
347,1281.386389,,,,,,,373590,3417011
462,744.4170949,,,,,,,374590,3417011
388,2178.519075,,,,,,,375590,3417011
302,0,,,,,,,376590,3417011
452,412.2874543,,,,,,,377590,3417011
410,772.5318955,,,,,,,378590,3417011
488,3277.916966,,,,,,,379590,3417011
488,670.8958075,,,,,,,380590,3417011
239,221.8278531,,,,,,,381590,3417011
221,1048.3788,,,,,,,382590,3417011
238,1001.432825,,,,,,,383590,3417011
236,1188.436833,,,,,,,384590,3417011
77,915.035747,,,,,,,385590,3417011
235,1403.515637,,,,,,,386590,3417011
239,5899.454169,,,,,,,387590,3417011
143,1927.229206,,,,,,,388590,3417011
225,3772.529117,1,86,,,,,389590,3417011
7840,3826.083979,2,68,2,851.8231514,22.43955882,19114.53571,390590,3417011
7840,4393.518443,,,3,1145.133186,17.68319298,20249.61111,391590,3417011
13233,3357.964091,1,110,,,,,392590,3417011
1542,4799.115894,1,0,,,,,393590,3417011
1003,10120.056,60,0,,,,,394590,3417011
1,5900.361027,15,30,,,,,395590,3417011
0,2988.79672,17,0,1,881.1592889,25.77213613,22709.35714,396590,3417011
0,1641.897318,,,,,,,397590,3417011
0,2052.831659,,,,,,,398590,3417011
0,648.0786023,,,,,,,399590,3417011
0,1885.954406,,,,,,,400590,3417011
0,2537.836036,2,124,,,,,401590,3417011
365,0,,,,,,,309590,3418011
365,1543.122943,,,,,,,310590,3418011
365,1934.750993,,,,,,,311590,3418011
365,2636.148906,,,,,,,312590,3418011
364,897.9190306,1,0,,,,,313590,3418011
221,1423.474393,,,,,,,314590,3418011
1,1965.679056,,,,,,,315590,3418011
1,5235.484824,,,,,,,316590,3418011
90,189.4659541,,,,,,,317590,3418011
191,1565.341229,,,,,,,318590,3418011
346,275.578841,,,,,,,319590,3418011
358,1073.767468,,,,,,,320590,3418011
365,2230.021475,,,,,,,321590,3418011
365,859.2804818,,,,,,,322590,3418011
365,5605.816204,,,,,,,323590,3418011
1335,9122.039476,,,,,,,324590,3418011
302,1531.733517,,,,,,,325590,3418011
1457,712.3602996,,,,,,,326590,3418011
2584,2683.638458,1,0,1,1056.412975,20.49829677,21654.66667,327590,3418011
1466,1803.053519,,,,,,,328590,3418011
351,2751.085409,,,,,,,329590,3418011
365,1546.602061,,,,,,,330590,3418011
365,8.736975322,,,,,,,331590,3418011
365,478.3389379,,,,,,,332590,3418011
365,2422.938196,,,,,,,333590,3418011
365,1475.942362,,,,,,,334590,3418011
365,453.7616625,,,,,,,335590,3418011
326,2436.205353,,,,,,,336590,3418011
935,2297.453437,,,,,,,337590,3418011
1131,7388.766237,,,,,,,338590,3418011
786,3716.644892,,,,,,,339590,3418011
357,3772.410411,,,,,,,340590,3418011
355,2141.826384,,,,,,,341590,3418011
365,2466.913705,,,,,,,342590,3418011
365,2428.355849,,,,,,,343590,3418011
469,2204.217586,,,,,,,344590,3418011
462,1206.084066,,,,,,,345590,3418011
456,1326.143663,,,,,,,346590,3418011
488,1883.766934,,,,,,,347590,3418011
488,2345.424326,,,,,,,348590,3418011
488,1087.079956,,,,,,,349590,3418011
488,1190.914742,,,,,,,350590,3418011
488,1071.941503,,,,,,,351590,3418011
488,552.0963036,,,,,,,352590,3418011
488,293.6351967,,,,,,,353590,3418011
377,1165.032873,,,,,,,354590,3418011
474,2272.057717,,,,,,,355590,3418011
483,1477.506405,,,,,,,356590,3418011
388,1406.539746,,,,,,,357590,3418011
404,2353.454976,,,,,,,358590,3418011
383,819.9627233,,,,,,,359590,3418011
472,1830.944119,,,,,,,360590,3418011
400,4793.185703,,,,,,,361590,3418011
454,3975.645138,,,,,,,362590,3418011
214,1773.668078,,,,,,,363590,3418011
463,105.7278331,,,,,,,364590,3418011
378,1197.086812,,,,,,,365590,3418011
488,193.1710467,,,,,,,366590,3418011
488,1395.172684,,,,,,,367590,3418011
405,445.2408945,,,,,,,368590,3418011
488,52.39884537,,,,,,,369590,3418011
488,1453.040761,,,,,,,370590,3418011
488,0,,,,,,,371590,3418011
488,51.70356082,,,,,,,372590,3418011
265,1029.259222,,,,,,,373590,3418011
449,505.6543409,,,,,,,374590,3418011
438,3217.96235,,,,,,,375590,3418011
361,701.0380661,,,,,,,376590,3418011
386,1005.937866,,,,,,,377590,3418011
424,1253.580426,,,,,,,378590,3418011
488,4007.497766,,,,,,,379590,3418011
488,2089.783441,,,,,,,380590,3418011
239,717.1614717,,,,,,,381590,3418011
239,0,,,,,,,382590,3418011
224,748.3517281,,,,,,,383590,3418011
224,705.234269,,,,,,,384590,3418011
230,1172.646308,,,,,,,385590,3418011
223,689.9177895,3,0,,,,,386590,3418011
239,5975.268612,,,,,,,387590,3418011
224,3206.863038,,,,,,,388590,3418011
119,1478.360932,,,,,,,389590,3418011
212,617.9212056,,,,,,,390590,3418011
5638,2172.410542,,,,,,,391590,3418011
579,2041.774935,6,0,,,,,392590,3418011
680,1741.005193,5,105,,,,,393590,3418011
239,1104.839057,,,,,,,394590,3418011
195,2106.368345,,,,,,,395590,3418011
0,4924.572652,21,0,1,1058.832802,22.73379298,24071.28571,396590,3418011
0,4967.934489,1,141,2,933.879667,29.26287076,27328,397590,3418011
0,1190.531844,,,,,,,398590,3418011
0,4970.22045,,,,,,,399590,3418011
0,1828.736789,,,,,,,400590,3418011
0,1724.457625,,,,,,,401590,3418011
879,0,,,,,,,307590,3419011
588,0,,,,,,,308590,3419011
5389,5329.473689,9,17,,,,,309590,3419011
5389,4373.406479,3,0,,,,,310590,3419011
266,3350.430588,,,,,,,311590,3419011
285,2965.716067,,,,,,,312590,3419011
159,5532.038679,,,,,,,313590,3419011
226,0,,,,,,,314590,3419011
174,262.8744658,,,,,,,315590,3419011
120,2832.11347,,,,,,,316590,3419011
277,321.6654219,,,,,,,317590,3419011
274,1320.019496,,,,,,,318590,3419011
337,741.8549233,,,,,,,319590,3419011
346,374.9102077,,,,,,,320590,3419011
365,2304.66858,,,,,,,321590,3419011
268,1166.725052,,,,,,,322590,3419011
3512,7976.398759,,,,,,,323590,3419011
10875,12393.97528,,,1,1469.931964,21.70542636,31905.5,324590,3419011
2873,2702.984993,,,,,,,325590,3419011
366,1113.529612,,,,,,,326590,3419011
759,1214.683901,,,,,,,327590,3419011
836,7402.008264,,,,,,,328590,3419011
365,2107.14265,,,,,,,329590,3419011
348,2633.678327,,,,,,,330590,3419011
354,3547.991663,4,0,,,,,331590,3419011
365,5078.293246,,,,,,,332590,3419011
361,3118.715128,,,,,,,333590,3419011
331,1604.694725,,,,,,,334590,3419011
365,917.128596,,,,,,,335590,3419011
226,1027.221077,,,,,,,336590,3419011
60,1039.734464,,,,,,,337590,3419011
213,2952.046965,,,,,,,338590,3419011
7879,2989.031401,,,,,,,339590,3419011
2284,1086.787081,,,,,,,340590,3419011
1290,419.2322137,,,,,,,341590,3419011
1432,2389.337016,1,0,,,,,342590,3419011
1986,4153.255477,,,,,,,343590,3419011
1986,1103.384212,,,,,,,344590,3419011
480,2277.828947,,,,,,,345590,3419011
473,2352.617542,,,,,,,346590,3419011
488,1627.105392,,,,,,,347590,3419011
488,2235.191822,,,,,,,348590,3419011
488,4379.095607,,,,,,,349590,3419011
488,1596.886717,,,,,,,350590,3419011
488,2576.854917,,,,,,,351590,3419011
488,2506.11165,2,0,,,,,352590,3419011
488,975.7760069,,,,,,,353590,3419011
476,2164.722499,,,,,,,354590,3419011
461,6079.385185,,,,,,,355590,3419011
488,16600.35418,1,0,,,,,356590,3419011
443,904.1581385,,,,,,,357590,3419011
347,120.8736037,,,,,,,358590,3419011
488,804.3488807,,,,,,,359590,3419011
488,2058.742606,,,,,,,360590,3419011
488,2731.948588,,,,,,,361590,3419011
488,2010.056053,,,,,,,362590,3419011
488,5003.710888,,,,,,,363590,3419011
409,154.2191848,,,,,,,364590,3419011
488,408.8876997,,,,,,,365590,3419011
488,1406.225048,,,,,,,366590,3419011
487,2778.28171,,,,,,,367590,3419011
308,936.8839597,,,,,,,368590,3419011
488,1616.365497,,,,,,,369590,3419011
488,3319.848367,,,,,,,370590,3419011
488,330.3775719,,,,,,,371590,3419011
488,107.3784055,,,,,,,372590,3419011
482,1051.191499,,,,,,,373590,3419011
420,57.85377987,,,,,,,374590,3419011
488,4182.937686,,,,,,,375590,3419011
488,1003.76652,,,,,,,376590,3419011
2998,3648.296443,,,,,,,377590,3419011
2998,6244.474033,,,,,,,378590,3419011
1806,9724.721901,,,1,833.3191281,25.44763379,21206,379590,3419011
400,3511.94306,,,1,1002.458091,19.12698413,19174,380590,3419011
488,1589.611681,,,,,,,381590,3419011
239,0,,,,,,,382590,3419011
239,2444.666361,,,,,,,383590,3419011
239,4230.885319,,,,,,,384590,3419011
239,6976.874366,3,0,,,,,385590,3419011
144,6984.805701,5,0,,,,,386590,3419011
169,6191.944464,13,0,1,1018.394981,19.41108726,19768.15385,387590,3419011
231,3392.219701,1,76,,,,,388590,3419011
199,2132.957145,,,1,994.424343,19.21463421,19107.5,389590,3419011
239,0,,,,,,,390590,3419011
239,0,,,,,,,391590,3419011
239,475.1746731,,,,,,,392590,3419011
239,1660.113667,2,0,,,,,393590,3419011
239,1982.473812,13,0,,,,,394590,3419011
1911,9499.973724,7,0,,,,,395590,3419011
0,5974.793593,25,77,1,972.0493462,31.19171107,30319.88235,396590,3419011
0,602.0539289,3,146,,,,,397590,3419011
0,0,,,,,,,398590,3419011
0,1544.852669,,,,,,,399590,3419011
0,2849.213935,,,,,,,400590,3419011
0,1722.44356,,,,,,,401590,3419011
3327,818.5061371,,,,,,,307590,3420011
3327,3608.767738,,,,,,,308590,3420011
18841,4686.011905,,,,,,,309590,3420011
6315,9513.851584,,,1,742.7698106,27.89760664,20721.5,310590,3420011
259,4463.600084,,,2,1333.275346,16.31245944,21749,311590,3420011
30,1685.912486,,,,,,,312590,3420011
96,4218.338781,,,,,,,313590,3420011
363,1260.152076,,,,,,,314590,3420011
274,1009.841265,,,,,,,315590,3420011
297,2442.568718,,,,,,,316590,3420011
287,244.0295196,,,,,,,317590,3420011
340,1287.312755,,,,,,,318590,3420011
337,0,,,,,,,319590,3420011
517,85.74625219,,,,,,,320590,3420011
11833,0,,,,,,,321590,3420011
9236,697.0844809,,,,,,,322590,3420011
20465,8657.490696,2,0,,,,,323590,3420011
13959,7161.07017,1,40,,,,,324590,3420011
13375,4104.041076,,,1,1617.298667,16.30434783,26369,325590,3420011
2834,3851.026318,,,,,,,326590,3420011
241,2574.360916,,,,,,,327590,3420011
286,2215.867802,,,,,,,328590,3420011
311,3486.4604,,,,,,,329590,3420011
52,3917.293818,,,,,,,330590,3420011
151,1265.791451,,,,,,,331590,3420011
338,1783.548186,,,,,,,332590,3420011
361,2417.027925,,,,,,,333590,3420011
365,1019.31756,,,,,,,334590,3420011
365,3365.960684,,,,,,,335590,3420011
364,904.8543302,,,,,,,336590,3420011
319,3223.588823,,,,,,,337590,3420011
319,2062.209385,,,,,,,338590,3420011
947,2348.517005,,,,,,,339590,3420011
2634,1168.074049,,,,,,,340590,3420011
320,21.50411123,,,,,,,341590,3420011
196,0,,,,,,,342590,3420011
484,714.4996359,,,,,,,343590,3420011
147,2953.241817,,,,,,,344590,3420011
2172,4040.306625,,,,,,,345590,3420011
2432,4632.04794,,,1,907.4620798,21.90568201,19878.57576,346590,3420011
488,1567.176692,,,,,,,347590,3420011
445,1461.323958,,,,,,,348590,3420011
448,2426.988003,,,,,,,349590,3420011
499,3812.618299,1,0,1,1129.889535,24.57142857,27763,350590,3420011
1959,12681.39292,2,0,,,,,351590,3420011
10385,11691.71644,4,0,2,1059.300523,34.21430888,36243.23529,352590,3420011
2508,3707.513244,,,3,1126.708058,21.35286445,24058.44444,353590,3420011
361,2112.143348,,,,,,,354590,3420011
224,4757.738749,,,,,,,355590,3420011
482,4935.146116,,,,,,,356590,3420011
451,4552.689194,1,0,,,,,357590,3420011
488,2608.343296,,,,,,,358590,3420011
488,1874.005589,,,,,,,359590,3420011
488,1219.335053,,,,,,,360590,3420011
488,0,,,,,,,361590,3420011
488,0,,,,,,,362590,3420011
488,1529.721278,,,,,,,363590,3420011
488,1266.149534,,,,,,,364590,3420011
458,1233.274227,,,,,,,365590,3420011
292,2895.214861,,,,,,,366590,3420011
484,5584.34477,,,,,,,367590,3420011
488,5680.980146,,,1,1008.59422,17.55318407,17704.04,368590,3420011
488,9676.526518,2,0,,,,,369590,3420011
488,6234.335353,,,1,1640.24,14.28571429,23432,370590,3420011
488,214.7705889,,,1,1654.465714,9.210526316,15238.5,371590,3420011
488,1282.031257,,,,,,,372590,3420011
488,1952.314658,,,,,,,373590,3420011
488,1332.398874,,,,,,,374590,3420011
488,2777.486623,,,,,,,375590,3420011
488,400.4613504,,,,,,,376590,3420011
363,3948.164275,,,,,,,377590,3420011
2924,4545.216922,,,,,,,378590,3420011
3014,4585.629867,,,,,,,379590,3420011
470,4745.205203,2,0,,,,,380590,3420011
488,783.1879498,,,,,,,381590,3420011
239,210.2121536,,,,,,,382590,3420011
239,2503.635115,,,,,,,383590,3420011
239,3870.723093,,,,,,,384590,3420011
179,4281.111587,1,0,1,1170.038265,17.99090529,21050.04762,385590,3420011
131,3528.525313,59,10,7,1047.310045,20.93785758,21928.42857,386590,3420011
158,5082.727376,5,0,7,1120.698912,19.84517557,22240.46667,387590,3420011
239,5412.88758,,,9,985.1676189,22.22565945,21896,388590,3420011
239,5130.45114,,,,,,,389590,3420011
239,3122.472537,,,,,,,390590,3420011
239,0,,,,,,,391590,3420011
239,1955.587967,,,,,,,392590,3420011
239,1880.490087,,,,,,,393590,3420011
239,162.1138341,,,,,,,394590,3420011
4205,2811.12355,,,1,1051.51724,36.18866011,38053,395590,3420011
0,5225.140895,1,78,1,1167.686992,25.2835658,29523.29091,396590,3420011
0,3252.462821,2,66,,,,,397590,3420011
0,1145.840781,,,,,,,398590,3420011
0,1244.749171,,,,,,,399590,3420011
0,0,,,,,,,400590,3420011
0,1001.040813,,,,,,,401590,3420011
3327,0,,,,,,,307590,3421011
8026,2125.653435,,,1,1529.016629,10.02272727,15324.91667,308590,3421011
8026,12342.58964,,,,,,,309590,3421011
2923,4137.998437,,,,,,,310590,3421011
287,1401.953523,,,,,,,311590,3421011
5,1013.852922,,,,,,,312590,3421011
148,1075.255931,,,,,,,313590,3421011
183,544.8469386,,,,,,,314590,3421011
325,519.9138978,,,,,,,315590,3421011
281,2084.256828,,,,,,,316590,3421011
348,1588.655202,,,,,,,317590,3421011
166,344.4684553,,,,,,,318590,3421011
187,949.9398066,,,,,,,319590,3421011
279,1670.378935,,,,,,,320590,3421011
7519,915.7279213,,,,,,,321590,3421011
15445,1006.449475,,,,,,,322590,3421011
16285,3697.147135,,,,,,,323590,3421011
10842,6068.817395,,,,,,,324590,3421011
18170,1672.89466,,,,,,,325590,3421011
2187,2246.640248,,,,,,,326590,3421011
169,2743.738732,,,,,,,327590,3421011
132,1178.364211,,,,,,,328590,3421011
129,3472.438827,,,,,,,329590,3421011
243,2874.33333,,,,,,,330590,3421011
345,802.016886,,,,,,,331590,3421011
345,345.6872411,,,,,,,332590,3421011
342,1545.718077,,,,,,,333590,3421011
189,1514.736611,5,98,,,,,334590,3421011
207,3699.251651,,,,,,,335590,3421011
365,1077.847469,,,,,,,336590,3421011
365,2444.46036,,,,,,,337590,3421011
365,1140.920633,,,,,,,338590,3421011
314,1558.311731,,,,,,,339590,3421011
359,951.4802868,,,,,,,340590,3421011
195,941.0324488,,,,,,,341590,3421011
207,0,,,,,,,342590,3421011
472,972.8121958,,,,,,,343590,3421011
217,503.0675029,,,,,,,344590,3421011
1856,2139.507161,,,,,,,345590,3421011
2069,2171.277214,,,,,,,346590,3421011
6019,1274.746912,,,2,1141.372599,20.52635769,23428.22222,347590,3421011
503,3153.109885,,,,,,,348590,3421011
476,5060.936064,,,5,1549.826849,18.25470352,28291.62963,349590,3421011
14727,7620.831352,,,,,,,350590,3421011
20897,11532.3876,1,0,4,956.2510969,29.51839751,28227,351590,3421011
